_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
5ff5129cf9af8b3c0462e6fd,"[{""userID"": 9502, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 180, ""modifiedAt"": ""Mon, 21 Dec 2020 03:17:21 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 21 Dec 2020 06:17:22 GMT"", ""kWhRequested"": 15.5}]",000009502,5ff5129cf9af8b3c0462e6fd,2-39-131-30,CA-305,0002,0039,"Mon, 21 Dec 2020 03:17:22 GMT","Tue, 22 Dec 2020 00:18:40 GMT",9.489,"Mon, 21 Dec 2020 05:57:52 GMT",America/Los_Angeles
5ff6641cf9af8b3df5c87715,"[{""userID"": 1039, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 21 Dec 2020 15:19:03 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 21 Dec 2020 23:15:25 GMT"", ""kWhRequested"": 28.3}]",000001039,5ff6641cf9af8b3df5c87715,2-39-139-28,CA-303,0002,0039,"Mon, 21 Dec 2020 15:15:25 GMT","Mon, 21 Dec 2020 16:16:50 GMT",6.817,"Mon, 21 Dec 2020 16:16:45 GMT",America/Los_Angeles
5ff6641cf9af8b3df5c87716,"[{""userID"": 3424, ""milesRequested"": 150, ""WhPerMile"": 280, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 21 Dec 2020 16:28:21 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 00:28:12 GMT"", ""kWhRequested"": 42.0}]",000003424,5ff6641cf9af8b3df5c87716,2-39-139-28,CA-303,0002,0039,"Mon, 21 Dec 2020 16:28:12 GMT","Mon, 21 Dec 2020 17:29:32 GMT",7.047,"Mon, 21 Dec 2020 17:29:27 GMT",America/Los_Angeles
5ff6641cf9af8b3df5c87717,"[{""userID"": 5594, ""milesRequested"": 100, ""WhPerMile"": 250, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 21 Dec 2020 20:00:16 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 04:00:16 GMT"", ""kWhRequested"": 25.0}]",000005594,5ff6641cf9af8b3df5c87717,2-39-139-28,CA-303,0002,0039,"Mon, 21 Dec 2020 20:00:16 GMT","Tue, 22 Dec 2020 05:03:18 GMT",6.23,"Mon, 21 Dec 2020 21:59:39 GMT",America/Los_Angeles
5ff6641cf9af8b3df5c87718,"[{""userID"": 714, ""milesRequested"": 80, ""WhPerMile"": 220, ""minutesAvailable"": 290, ""modifiedAt"": ""Mon, 21 Dec 2020 21:42:52 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 02:32:32 GMT"", ""kWhRequested"": 17.6}]",000000714,5ff6641cf9af8b3df5c87718,2-39-79-379,CA-327,0002,0039,"Mon, 21 Dec 2020 21:42:32 GMT","Tue, 22 Dec 2020 02:57:32 GMT",8.501,"Mon, 21 Dec 2020 22:57:04 GMT",America/Los_Angeles
5ff6641cf9af8b3df5c87719,"[{""userID"": 915, ""milesRequested"": 250, ""WhPerMile"": 286, ""minutesAvailable"": 721, ""modifiedAt"": ""Mon, 21 Dec 2020 23:05:45 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 11:06:46 GMT"", ""kWhRequested"": 71.5}]",000000915,5ff6641cf9af8b3df5c87719,2-39-81-4550,11900388,0002,0039,"Mon, 21 Dec 2020 23:05:46 GMT","Tue, 22 Dec 2020 00:18:32 GMT",45.231,,America/Los_Angeles
5ff6641cf9af8b3df5c8771a,"[{""userID"": 9233, ""milesRequested"": 100, ""WhPerMile"": 290, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 22 Dec 2020 00:19:27 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 08:19:23 GMT"", ""kWhRequested"": 29.0}]",000009233,5ff6641cf9af8b3df5c8771a,2-39-81-4550,11900388,0002,0039,"Tue, 22 Dec 2020 00:19:23 GMT","Tue, 22 Dec 2020 00:55:50 GMT",14.714,,America/Los_Angeles
5ff6641cf9af8b3df5c8771b,"[{""userID"": 1746, ""milesRequested"": 100, ""WhPerMile"": 350, ""minutesAvailable"": 534, ""modifiedAt"": ""Tue, 22 Dec 2020 00:27:06 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 09:20:21 GMT"", ""kWhRequested"": 35.0}]",000001746,5ff6641cf9af8b3df5c8771b,2-39-125-21,CA-311,0002,0039,"Tue, 22 Dec 2020 00:26:21 GMT","Tue, 22 Dec 2020 01:16:40 GMT",2.071,"Tue, 22 Dec 2020 01:16:28 GMT",America/Los_Angeles
5ff6641cf9af8b3df5c8771c,"[{""userID"": 316, ""milesRequested"": 70, ""WhPerMile"": 290, ""minutesAvailable"": 146, ""modifiedAt"": ""Tue, 22 Dec 2020 05:27:59 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 07:53:37 GMT"", ""kWhRequested"": 20.3}]",000000316,5ff6641cf9af8b3df5c8771c,2-39-81-4550,11900388,0002,0039,"Tue, 22 Dec 2020 05:27:37 GMT","Tue, 22 Dec 2020 05:50:45 GMT",7.192,,America/Los_Angeles
5ff7b59ef9af8b3ff89f1fe0,,,5ff7b59ef9af8b3ff89f1fe0,2-39-79-379,CA-327,0002,0039,"Tue, 22 Dec 2020 18:01:03 GMT","Wed, 23 Dec 2020 03:37:27 GMT",9.305,"Wed, 23 Dec 2020 03:37:18 GMT",America/Los_Angeles
5ff7b59ef9af8b3ff89f1fe1,"[{""userID"": 9502, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 180, ""modifiedAt"": ""Tue, 22 Dec 2020 18:47:25 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 21:47:06 GMT"", ""kWhRequested"": 15.5}]",000009502,5ff7b59ef9af8b3ff89f1fe1,2-39-131-30,CA-305,0002,0039,"Tue, 22 Dec 2020 18:47:06 GMT","Wed, 23 Dec 2020 22:14:28 GMT",15.962,"Tue, 22 Dec 2020 23:16:19 GMT",America/Los_Angeles
5ff7b59ef9af8b3ff89f1fe2,"[{""userID"": 9790, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 22 Dec 2020 20:50:16 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 23 Dec 2020 04:50:12 GMT"", ""kWhRequested"": 28.3}]",000009790,5ff7b59ef9af8b3ff89f1fe2,2-39-81-4550,11900388,0002,0039,"Tue, 22 Dec 2020 20:50:12 GMT","Tue, 22 Dec 2020 21:39:19 GMT",26.3,,America/Los_Angeles
5ff7b59ef9af8b3ff89f1fe3,"[{""userID"": 1082, ""milesRequested"": 20, ""WhPerMile"": 290, ""minutesAvailable"": 120, ""modifiedAt"": ""Tue, 22 Dec 2020 21:26:21 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 22 Dec 2020 23:25:48 GMT"", ""kWhRequested"": 5.8}]",000001082,5ff7b59ef9af8b3ff89f1fe3,2-39-78-365,CA-321,0002,0039,"Tue, 22 Dec 2020 21:25:48 GMT","Wed, 23 Dec 2020 04:05:31 GMT",2.237,"Tue, 22 Dec 2020 22:32:04 GMT",America/Los_Angeles
5ff7b59ef9af8b3ff89f1fe4,"[{""userID"": 9570, ""milesRequested"": 200, ""WhPerMile"": 258, ""minutesAvailable"": 634, ""modifiedAt"": ""Wed, 23 Dec 2020 00:17:32 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 23 Dec 2020 10:50:47 GMT"", ""kWhRequested"": 51.6}]",000009570,5ff7b59ef9af8b3ff89f1fe4,2-39-81-4550,11900388,0002,0039,"Wed, 23 Dec 2020 00:16:47 GMT","Wed, 23 Dec 2020 01:29:42 GMT",48.655,,America/Los_Angeles
5ff7b59ef9af8b3ff89f1fe5,"[{""userID"": 9283, ""milesRequested"": 90, ""WhPerMile"": 319, ""minutesAvailable"": 270, ""modifiedAt"": ""Wed, 23 Dec 2020 02:05:27 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 23 Dec 2020 06:35:27 GMT"", ""kWhRequested"": 28.71}]",000009283,5ff7b59ef9af8b3ff89f1fe5,2-39-81-4550,11900388,0002,0039,"Wed, 23 Dec 2020 02:05:27 GMT","Wed, 23 Dec 2020 02:42:12 GMT",16.313,,America/Los_Angeles
5ff9071cf9af8b41eeddb542,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Wed, 23 Dec 2020 17:57:33 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 23 Dec 2020 20:57:34 GMT"", ""kWhRequested"": 13.5}]",000009048,5ff9071cf9af8b41eeddb542,2-39-79-379,CA-327,0002,0039,"Wed, 23 Dec 2020 17:57:34 GMT","Thu, 24 Dec 2020 02:12:34 GMT",7.688,"Wed, 23 Dec 2020 20:11:24 GMT",America/Los_Angeles
5ff9071cf9af8b41eeddb543,,,5ff9071cf9af8b41eeddb543,2-39-83-386,CA-212,0002,0039,"Wed, 23 Dec 2020 18:36:36 GMT","Wed, 23 Dec 2020 19:29:56 GMT",0.913,"Wed, 23 Dec 2020 19:06:44 GMT",America/Los_Angeles
5ff9071cf9af8b41eeddb544,"[{""userID"": 7132, ""milesRequested"": 30, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Wed, 23 Dec 2020 22:54:31 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 24 Dec 2020 06:54:32 GMT"", ""kWhRequested"": 8.22}]",000007132,5ff9071cf9af8b41eeddb544,2-39-81-4550,11900388,0002,0039,"Wed, 23 Dec 2020 22:54:32 GMT","Wed, 23 Dec 2020 23:26:17 GMT",8.148,,America/Los_Angeles
5ff9071cf9af8b41eeddb545,"[{""userID"": 1746, ""milesRequested"": 100, ""WhPerMile"": 350, ""minutesAvailable"": 534, ""modifiedAt"": ""Thu, 24 Dec 2020 00:21:20 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 24 Dec 2020 09:14:54 GMT"", ""kWhRequested"": 35.0}]",000001746,5ff9071cf9af8b41eeddb545,2-39-125-21,CA-311,0002,0039,"Thu, 24 Dec 2020 00:20:54 GMT","Thu, 24 Dec 2020 01:28:42 GMT",3.208,"Thu, 24 Dec 2020 01:26:23 GMT",America/Los_Angeles
5ff9071cf9af8b41eeddb546,"[{""userID"": 316, ""milesRequested"": 70, ""WhPerMile"": 290, ""minutesAvailable"": 146, ""modifiedAt"": ""Thu, 24 Dec 2020 02:43:04 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 24 Dec 2020 05:08:39 GMT"", ""kWhRequested"": 20.3}]",000000316,5ff9071cf9af8b41eeddb546,2-39-81-4550,11900388,0002,0039,"Thu, 24 Dec 2020 02:42:39 GMT","Thu, 24 Dec 2020 03:24:57 GMT",11.967,,America/Los_Angeles
5ff9071cf9af8b41eeddb547,"[{""userID"": 2906, ""milesRequested"": 240, ""WhPerMile"": 283, ""minutesAvailable"": 692, ""modifiedAt"": ""Thu, 24 Dec 2020 04:44:02 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 24 Dec 2020 16:15:48 GMT"", ""kWhRequested"": 67.92}]",000002906,5ff9071cf9af8b41eeddb547,2-39-81-4550,11900388,0002,0039,"Thu, 24 Dec 2020 04:43:48 GMT","Thu, 24 Dec 2020 05:37:44 GMT",27.386,,America/Los_Angeles
5ffa589af9af8b43e5583d83,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Thu, 24 Dec 2020 18:44:01 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 24 Dec 2020 21:43:39 GMT"", ""kWhRequested"": 13.5}, {""userID"": 9048, ""milesRequested"": 20, ""WhPerMile"": 450, ""minutesAvailable"": 64, ""modifiedAt"": ""Thu, 24 Dec 2020 18:44:38 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Thu, 24 Dec 2020 19:47:39 GMT"", ""kWhRequested"": 9.0}]",000009048,5ffa589af9af8b43e5583d83,2-39-79-379,CA-327,0002,0039,"Thu, 24 Dec 2020 18:43:39 GMT","Thu, 24 Dec 2020 19:10:54 GMT",1.609,"Thu, 24 Dec 2020 19:10:46 GMT",America/Los_Angeles
5ffa589af9af8b43e5583d84,"[{""userID"": 9561, ""milesRequested"": 130, ""WhPerMile"": 299, ""minutesAvailable"": 480, ""modifiedAt"": ""Fri, 25 Dec 2020 02:29:12 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Fri, 25 Dec 2020 10:29:12 GMT"", ""kWhRequested"": 38.87}]",000009561,5ffa589af9af8b43e5583d84,2-39-81-4550,11900388,0002,0039,"Fri, 25 Dec 2020 02:29:12 GMT","Fri, 25 Dec 2020 02:57:27 GMT",17.704,,America/Los_Angeles
5ffcfb9cf9af8b482229cab9,"[{""userID"": 856, ""milesRequested"": 20, ""WhPerMile"": 400, ""minutesAvailable"": 60, ""modifiedAt"": ""Sat, 26 Dec 2020 20:28:42 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sat, 26 Dec 2020 21:28:02 GMT"", ""kWhRequested"": 8.0}]",000000856,5ffcfb9cf9af8b482229cab9,2-39-81-4550,11900388,0002,0039,"Sat, 26 Dec 2020 20:28:02 GMT","Sat, 26 Dec 2020 21:10:55 GMT",14.373,,America/Los_Angeles
5ffcfb9cf9af8b482229caba,"[{""userID"": 754, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 480, ""modifiedAt"": ""Sat, 26 Dec 2020 23:38:21 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 07:37:45 GMT"", ""kWhRequested"": 15.5}]",000000754,5ffcfb9cf9af8b482229caba,2-39-127-19,CA-309,0002,0039,"Sat, 26 Dec 2020 23:37:45 GMT","Sun, 27 Dec 2020 01:14:29 GMT",6.584,"Sun, 27 Dec 2020 00:43:09 GMT",America/Los_Angeles
5ffcfb9cf9af8b482229cabb,"[{""userID"": 7132, ""milesRequested"": 30, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Sat, 26 Dec 2020 23:51:59 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 07:51:49 GMT"", ""kWhRequested"": 8.22}, {""userID"": 7132, ""milesRequested"": 50, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Sun, 27 Dec 2020 00:11:59 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 07:51:49 GMT"", ""kWhRequested"": 13.7}]",000007132,5ffcfb9cf9af8b482229cabb,2-39-81-4550,11900388,0002,0039,"Sat, 26 Dec 2020 23:51:49 GMT","Sun, 27 Dec 2020 00:23:52 GMT",10.358,,America/Los_Angeles
5ffcfb9cf9af8b482229cabc,"[{""userID"": 9284, ""milesRequested"": 160, ""WhPerMile"": 600, ""minutesAvailable"": 213, ""modifiedAt"": ""Sun, 27 Dec 2020 01:07:16 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 04:39:08 GMT"", ""kWhRequested"": 96.0}]",000009284,5ffcfb9cf9af8b482229cabc,2-39-81-4550,11900388,0002,0039,"Sun, 27 Dec 2020 01:06:08 GMT","Sun, 27 Dec 2020 01:52:33 GMT",33.424,,America/Los_Angeles
5ffcfb9cf9af8b482229cabd,"[{""userID"": 1082, ""milesRequested"": 20, ""WhPerMile"": 290, ""minutesAvailable"": 120, ""modifiedAt"": ""Sun, 27 Dec 2020 01:43:26 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 03:42:53 GMT"", ""kWhRequested"": 5.8}]",000001082,5ffcfb9cf9af8b482229cabd,2-39-78-365,CA-321,0002,0039,"Sun, 27 Dec 2020 01:42:53 GMT","Sun, 27 Dec 2020 05:50:59 GMT",2.369,"Sun, 27 Dec 2020 02:53:18 GMT",America/Los_Angeles
5ffcfb9cf9af8b482229cabe,"[{""userID"": 9322, ""milesRequested"": 100, ""WhPerMile"": 290, ""minutesAvailable"": 480, ""modifiedAt"": ""Sun, 27 Dec 2020 05:25:00 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 13:24:39 GMT"", ""kWhRequested"": 29.0}]",000009322,5ffcfb9cf9af8b482229cabe,2-39-81-4550,11900388,0002,0039,"Sun, 27 Dec 2020 05:24:39 GMT","Sun, 27 Dec 2020 05:28:45 GMT",2.287,,America/Los_Angeles
5ffcfb9cf9af8b482229cabf,"[{""userID"": 9322, ""milesRequested"": 100, ""WhPerMile"": 290, ""minutesAvailable"": 480, ""modifiedAt"": ""Sun, 27 Dec 2020 06:04:28 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 14:04:03 GMT"", ""kWhRequested"": 29.0}]",000009322,5ffcfb9cf9af8b482229cabf,2-39-81-4550,11900388,0002,0039,"Sun, 27 Dec 2020 06:04:03 GMT","Sun, 27 Dec 2020 06:41:57 GMT",11.01,,America/Los_Angeles
5ffe4d1bf9af8b4a1af81774,"[{""userID"": 9502, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 180, ""modifiedAt"": ""Sun, 27 Dec 2020 19:56:09 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Sun, 27 Dec 2020 22:56:09 GMT"", ""kWhRequested"": 15.5}]",000009502,5ffe4d1bf9af8b4a1af81774,2-39-129-17,CA-307,0002,0039,"Sun, 27 Dec 2020 19:56:09 GMT","Mon, 28 Dec 2020 00:25:34 GMT",16.253,"Mon, 28 Dec 2020 00:25:30 GMT",America/Los_Angeles
5ffe4d1bf9af8b4a1af81775,"[{""userID"": 9570, ""milesRequested"": 200, ""WhPerMile"": 258, ""minutesAvailable"": 634, ""modifiedAt"": ""Sun, 27 Dec 2020 22:59:02 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 28 Dec 2020 09:32:37 GMT"", ""kWhRequested"": 51.6}]",000009570,5ffe4d1bf9af8b4a1af81775,2-39-81-4550,11900388,0002,0039,"Sun, 27 Dec 2020 22:58:37 GMT","Mon, 28 Dec 2020 00:11:16 GMT",52.883,,America/Los_Angeles
5ffe4d1bf9af8b4a1af81776,"[{""userID"": 2291, ""milesRequested"": 40, ""WhPerMile"": 330, ""minutesAvailable"": 483, ""modifiedAt"": ""Sun, 27 Dec 2020 23:55:53 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 28 Dec 2020 07:57:08 GMT"", ""kWhRequested"": 13.2}]",000002291,5ffe4d1bf9af8b4a1af81776,2-39-139-28,CA-303,0002,0039,"Sun, 27 Dec 2020 23:54:08 GMT","Mon, 28 Dec 2020 02:36:14 GMT",6.459,"Mon, 28 Dec 2020 01:55:57 GMT",America/Los_Angeles
5ffe4d1bf9af8b4a1af81777,"[{""userID"": 1099, ""milesRequested"": 40, ""WhPerMile"": 299, ""minutesAvailable"": 115, ""modifiedAt"": ""Mon, 28 Dec 2020 02:08:53 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 28 Dec 2020 03:55:25 GMT"", ""kWhRequested"": 11.96}]",000001099,5ffe4d1bf9af8b4a1af81777,2-39-129-17,CA-307,0002,0039,"Mon, 28 Dec 2020 02:00:25 GMT","Mon, 28 Dec 2020 03:32:37 GMT",8.444,"Mon, 28 Dec 2020 03:32:33 GMT",America/Los_Angeles
5ffe4d1bf9af8b4a1af81778,"[{""userID"": 9690, ""milesRequested"": 20, ""WhPerMile"": 340, ""minutesAvailable"": 60, ""modifiedAt"": ""Mon, 28 Dec 2020 03:17:15 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 28 Dec 2020 04:17:16 GMT"", ""kWhRequested"": 6.8}]",000009690,5ffe4d1bf9af8b4a1af81778,2-39-81-4550,11900388,0002,0039,"Mon, 28 Dec 2020 03:17:16 GMT","Mon, 28 Dec 2020 03:57:35 GMT",2.221,,America/Los_Angeles
5fff9e9cf9af8b4c2a7970d1,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Mon, 28 Dec 2020 15:51:21 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 28 Dec 2020 19:51:21 GMT"", ""kWhRequested"": 15.5}]",000008677,5fff9e9cf9af8b4c2a7970d1,2-39-131-30,CA-305,0002,0039,"Mon, 28 Dec 2020 15:51:21 GMT","Mon, 28 Dec 2020 20:16:45 GMT",14.584,"Mon, 28 Dec 2020 18:05:27 GMT",America/Los_Angeles
5fff9e9cf9af8b4c2a7970d2,"[{""userID"": 1039, ""milesRequested"": 100, ""WhPerMile"": 283, ""minutesAvailable"": 288, ""modifiedAt"": ""Mon, 28 Dec 2020 15:53:30 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Mon, 28 Dec 2020 20:40:40 GMT"", ""kWhRequested"": 28.3}]",000001039,5fff9e9cf9af8b4c2a7970d2,2-39-81-4550,11900388,0002,0039,"Mon, 28 Dec 2020 15:52:40 GMT","Mon, 28 Dec 2020 16:24:19 GMT",12.405,,America/Los_Angeles
5fff9e9cf9af8b4c2a7970d3,"[{""userID"": 5594, ""milesRequested"": 100, ""WhPerMile"": 250, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 28 Dec 2020 18:12:03 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 02:12:03 GMT"", ""kWhRequested"": 25.0}]",000005594,5fff9e9cf9af8b4c2a7970d3,2-39-129-17,CA-307,0002,0039,"Mon, 28 Dec 2020 18:12:03 GMT","Tue, 29 Dec 2020 02:50:08 GMT",6.271,"Mon, 28 Dec 2020 20:10:39 GMT",America/Los_Angeles
5fff9e9cf9af8b4c2a7970d4,"[{""userID"": 7132, ""milesRequested"": 30, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 28 Dec 2020 22:02:00 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 06:01:51 GMT"", ""kWhRequested"": 8.22}, {""userID"": 7132, ""milesRequested"": 60, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 28 Dec 2020 22:02:32 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 06:01:51 GMT"", ""kWhRequested"": 16.44}, {""userID"": 7132, ""milesRequested"": 40, ""WhPerMile"": 274, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 28 Dec 2020 22:34:23 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 06:01:51 GMT"", ""kWhRequested"": 10.96}, {""userID"": 7132, ""milesRequested"": 50, ""WhPerMile"": 274, ""minutesAvailable"": 600, ""modifiedAt"": ""Mon, 28 Dec 2020 22:34:53 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 08:01:51 GMT"", ""kWhRequested"": 13.7}]",000007132,5fff9e9cf9af8b4c2a7970d4,2-39-81-4550,11900388,0002,0039,"Mon, 28 Dec 2020 22:01:51 GMT","Mon, 28 Dec 2020 22:41:43 GMT",10.637,,America/Los_Angeles
5fff9e9cf9af8b4c2a7970d5,"[{""userID"": 10041, ""milesRequested"": 200, ""WhPerMile"": 283, ""minutesAvailable"": 576, ""modifiedAt"": ""Mon, 28 Dec 2020 23:03:37 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 08:39:37 GMT"", ""kWhRequested"": 56.6}]",000010041,5fff9e9cf9af8b4c2a7970d5,2-39-81-4550,11900388,0002,0039,"Mon, 28 Dec 2020 23:03:37 GMT","Mon, 28 Dec 2020 23:55:44 GMT",32.592,,America/Los_Angeles
5fff9e9cf9af8b4c2a7970d6,"[{""userID"": 242, ""milesRequested"": 100, ""WhPerMile"": 295, ""minutesAvailable"": 480, ""modifiedAt"": ""Mon, 28 Dec 2020 23:57:02 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 07:56:36 GMT"", ""kWhRequested"": 29.5}]",000000242,5fff9e9cf9af8b4c2a7970d6,2-39-81-4550,11900388,0002,0039,"Mon, 28 Dec 2020 23:56:36 GMT","Tue, 29 Dec 2020 00:48:41 GMT",11.993,,America/Los_Angeles
5fff9e9cf9af8b4c2a7970d7,"[{""userID"": 1746, ""milesRequested"": 100, ""WhPerMile"": 350, ""minutesAvailable"": 534, ""modifiedAt"": ""Tue, 29 Dec 2020 00:22:39 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 09:16:25 GMT"", ""kWhRequested"": 35.0}]",000001746,5fff9e9cf9af8b4c2a7970d7,2-39-125-21,CA-311,0002,0039,"Tue, 29 Dec 2020 00:22:25 GMT","Tue, 29 Dec 2020 01:32:10 GMT",2.092,"Tue, 29 Dec 2020 01:07:43 GMT",America/Los_Angeles
5fff9e9cf9af8b4c2a7970d8,"[{""userID"": 537, ""milesRequested"": 120, ""WhPerMile"": 283, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 29 Dec 2020 01:16:37 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 09:16:38 GMT"", ""kWhRequested"": 33.96}]",000000537,5fff9e9cf9af8b4c2a7970d8,2-39-81-4550,11900388,0002,0039,"Tue, 29 Dec 2020 01:16:38 GMT","Tue, 29 Dec 2020 01:54:18 GMT",13.116,,America/Los_Angeles
5fff9e9cf9af8b4c2a7970d9,"[{""userID"": 915, ""milesRequested"": 250, ""WhPerMile"": 286, ""minutesAvailable"": 721, ""modifiedAt"": ""Tue, 29 Dec 2020 03:51:57 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 15:52:57 GMT"", ""kWhRequested"": 71.5}]",000000915,5fff9e9cf9af8b4c2a7970d9,2-39-81-4550,11900388,0002,0039,"Tue, 29 Dec 2020 03:51:57 GMT","Tue, 29 Dec 2020 04:55:07 GMT",33.882,,America/Los_Angeles
6000f01bf9af8b4e29871061,"[{""userID"": 9499, ""milesRequested"": 100, ""WhPerMile"": 299, ""minutesAvailable"": 480, ""modifiedAt"": ""Tue, 29 Dec 2020 13:37:26 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 29 Dec 2020 21:35:48 GMT"", ""kWhRequested"": 29.9}]",000009499,6000f01bf9af8b4e29871061,2-39-81-4550,11900388,0002,0039,"Tue, 29 Dec 2020 13:35:48 GMT","Tue, 29 Dec 2020 14:53:08 GMT",27.461,,America/Los_Angeles
6000f01bf9af8b4e29871062,"[{""userID"": 4903, ""milesRequested"": 200, ""WhPerMile"": 258, ""minutesAvailable"": 576, ""modifiedAt"": ""Tue, 29 Dec 2020 18:03:39 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Wed, 30 Dec 2020 03:39:08 GMT"", ""kWhRequested"": 51.6}]",000004903,6000f01bf9af8b4e29871062,2-39-81-4550,11900388,0002,0039,"Tue, 29 Dec 2020 18:03:08 GMT","Tue, 29 Dec 2020 18:16:44 GMT",8.73,,America/Los_Angeles
